side,ticker,pattern,fwd_days,n,mean_ret,median,win_rate
buy,CCI,baseline,60,34,4.785085241303783,4.593422037574419,58.82352941176471
buy,CCI,E,60,5,11.110153564913812,13.719255910458635,100.0
buy,CCI,E_R,60,2,8.603924844287098,8.603924844287098,100.0
buy,CCI,FVG1,60,3,17.167833152519567,14.886950489137893,100.0
buy,CCI,E_FVG1,60,2,14.609864329765667,14.609864329765667,100.0
buy,CCI,E_FVG5,60,1,14.332778170393443,14.332778170393443,100.0
buy,CCI,E_Fext,60,0,,,
buy,CCI,E_OB,60,2,12.005069982800713,12.005069982800713,100.0
buy,CCI,E_R_FVG1,60,0,,,
buy,CCI,E_R_FVG5,60,0,,,
buy,CCI,E_Q_FVG1,60,0,,,
buy,CCI,E_FVG1_Fx,60,0,,,
buy,CCI,FVG1_R,60,1,22.28377079802737,22.28377079802737,100.0
sell,CCI,baseline,60,31,6.923892420572923,8.784459704939351,77.41935483870968
sell,CCI,E,60,4,8.910966273851113,10.05271594397861,100.0
sell,CCI,E_R,60,2,10.05271594397861,10.05271594397861,100.0
sell,CCI,FVG1,60,3,10.112183843161974,7.943617098015472,100.0
sell,CCI,E_FVG1,60,0,,,
sell,CCI,E_FVG5,60,0,,,
sell,CCI,E_Fext,60,1,11.162220466715588,11.162220466715588,100.0
sell,CCI,E_OB,60,1,2.0791599186227505,2.0791599186227505,100.0
sell,CCI,E_R_FVG1,60,0,,,
sell,CCI,E_R_FVG5,60,0,,,
sell,CCI,E_Q_FVG1,60,0,,,
sell,CCI,E_FVG1_Fx,60,0,,,
sell,CCI,FVG1_R,60,2,11.196467215735227,11.196467215735227,100.0
buy,CCL,baseline,20,30,12.588999193192365,14.824295543878476,76.66666666666667
buy,CCL,E,20,1,12.235290219013184,12.235290219013184,100.0
buy,CCL,E_R,20,0,,,
buy,CCL,FVG1,20,4,12.375149842392185,15.069353679031574,75.0
buy,CCL,E_FVG1,20,1,12.235290219013184,12.235290219013184,100.0
buy,CCL,E_FVG5,20,1,12.235290219013184,12.235290219013184,100.0
buy,CCL,E_Fext,20,0,,,
buy,CCL,E_OB,20,0,,,
buy,CCL,E_R_FVG1,20,0,,,
buy,CCL,E_R_FVG5,20,0,,,
buy,CCL,E_Q_FVG1,20,0,,,
buy,CCL,E_FVG1_Fx,20,0,,,
buy,CCL,FVG1_R,20,0,,,
sell,CCL,baseline,20,33,11.654197945023947,11.69284459932302,90.9090909090909
sell,CCL,E,20,2,15.996422606247984,15.996422606247984,100.0
sell,CCL,E_R,20,0,,,
sell,CCL,FVG1,20,0,,,
sell,CCL,E_FVG1,20,0,,,
sell,CCL,E_FVG5,20,0,,,
sell,CCL,E_Fext,20,0,,,
sell,CCL,E_OB,20,1,20.300000613172948,20.300000613172948,100.0
sell,CCL,E_R_FVG1,20,0,,,
sell,CCL,E_R_FVG5,20,0,,,
sell,CCL,E_Q_FVG1,20,0,,,
sell,CCL,E_FVG1_Fx,20,0,,,
sell,CCL,FVG1_R,20,0,,,
buy,CCL,baseline,30,30,13.738502031113066,10.797433519691763,63.33333333333333
buy,CCL,E,30,1,15.529403781788922,15.529403781788922,100.0
buy,CCL,E_R,30,0,,,
buy,CCL,FVG1,30,4,12.206815304493588,13.06506025219161,75.0
buy,CCL,E_FVG1,30,1,15.529403781788922,15.529403781788922,100.0
buy,CCL,E_FVG5,30,1,15.529403781788922,15.529403781788922,100.0
buy,CCL,E_Fext,30,0,,,
buy,CCL,E_OB,30,0,,,
buy,CCL,E_R_FVG1,30,0,,,
buy,CCL,E_R_FVG5,30,0,,,
buy,CCL,E_Q_FVG1,30,0,,,
buy,CCL,E_FVG1_Fx,30,0,,,
buy,CCL,FVG1_R,30,0,,,
sell,CCL,baseline,30,33,11.58760463753548,14.697929245640795,78.78787878787878
sell,CCL,E,30,2,5.499789479594232,5.499789479594232,50.0
sell,CCL,E_R,30,0,,,
sell,CCL,FVG1,30,0,,,
sell,CCL,E_FVG1,30,0,,,
sell,CCL,E_FVG5,30,0,,,
sell,CCL,E_Fext,30,0,,,
sell,CCL,E_OB,30,1,-4.3000094275340714,-4.3000094275340714,0.0
sell,CCL,E_R_FVG1,30,0,,,
sell,CCL,E_R_FVG5,30,0,,,
sell,CCL,E_Q_FVG1,30,0,,,
sell,CCL,E_FVG1_Fx,30,0,,,
sell,CCL,FVG1_R,30,0,,,
buy,CCL,baseline,60,30,18.173049917568594,15.282394224526694,63.33333333333333
buy,CCL,E,60,1,-9.647063769755382,-9.647063769755382,0.0
buy,CCL,E_R,60,0,,,
buy,CCL,FVG1,60,4,1.4913203216721325,-9.122705112548836,25.0
buy,CCL,E_FVG1,60,1,-9.647063769755382,-9.647063769755382,0.0
buy,CCL,E_FVG5,60,1,-9.647063769755382,-9.647063769755382,0.0
buy,CCL,E_Fext,60,0,,,
buy,CCL,E_OB,60,0,,,
buy,CCL,E_R_FVG1,60,0,,,
buy,CCL,E_R_FVG5,60,0,,,
buy,CCL,E_Q_FVG1,60,0,,,
buy,CCL,E_FVG1_Fx,60,0,,,
buy,CCL,FVG1_R,60,0,,,
sell,CCL,baseline,60,33,10.822378219312961,16.579537673254457,72.72727272727273
sell,CCL,E,60,2,-1.4730681627398767,-1.4730681627398767,50.0
sell,CCL,E_R,60,0,,,
sell,CCL,FVG1,60,0,,,
sell,CCL,E_FVG1,60,0,,,
sell,CCL,E_FVG5,60,0,,,
sell,CCL,E_Fext,60,0,,,
sell,CCL,E_OB,60,1,-7.600010423940111,-7.600010423940111,0.0
sell,CCL,E_R_FVG1,60,0,,,
sell,CCL,E_R_FVG5,60,0,,,
sell,CCL,E_Q_FVG1,60,0,,,
sell,CCL,E_FVG1_Fx,60,0,,,
sell,CCL,FVG1_R,60,0,,,
buy,CDNS,baseline,20,35,7.985924023476945,7.540700781558561,82.85714285714286
buy,CDNS,E,20,6,9.21643414533744,16.21257450209397,66.66666666666666
buy,CDNS,E_R,20,2,16.41271067155597,16.41271067155597,100.0
buy,CDNS,FVG1,20,6,12.313062852649608,10.257281607099573,83.33333333333334
buy,CDNS,E_FVG1,20,1,16.487588368404047,16.487588368404047,100.0
buy,CDNS,E_FVG5,20,1,16.487588368404047,16.487588368404047,100.0
buy,CDNS,E_Fext,20,0,,,
buy,CDNS,E_OB,20,3,16.437669903838664,16.487588368404047,100.0
buy,CDNS,E_R_FVG1,20,0,,,
buy,CDNS,E_R_FVG5,20,0,,,
buy,CDNS,E_Q_FVG1,20,0,,,
buy,CDNS,E_FVG1_Fx,20,0,,,
buy,CDNS,FVG1_R,20,2,6.930877133610214,6.930877133610214,100.0
sell,CDNS,baseline,20,37,6.602025721038377,6.372102868326913,78.37837837837837
sell,CDNS,E,20,7,4.427132472515938,2.917889543517423,85.71428571428571
sell,CDNS,E_R,20,2,2.452727575904813,2.452727575904813,100.0
sell,CDNS,FVG1,20,1,6.508906011896287,6.508906011896287,100.0
sell,CDNS,E_FVG1,20,0,,,
sell,CDNS,E_FVG5,20,0,,,
sell,CDNS,E_Fext,20,0,,,
sell,CDNS,E_OB,20,3,-0.8263321069893506,1.2818153548343052,66.66666666666666
sell,CDNS,E_R_FVG1,20,0,,,
sell,CDNS,E_R_FVG5,20,0,,,
sell,CDNS,E_Q_FVG1,20,0,,,
sell,CDNS,E_FVG1_Fx,20,0,,,
sell,CDNS,FVG1_R,20,1,6.508906011896287,6.508906011896287,100.0
buy,CDNS,baseline,30,35,10.061850214141307,11.59577864125659,85.71428571428571
buy,CDNS,E,30,6,11.3547524072275,14.253345048783547,83.33333333333334
buy,CDNS,E_R,30,2,13.37952465223955,13.37952465223955,100.0
buy,CDNS,FVG1,30,6,15.957383461366149,10.831248940601405,100.0
buy,CDNS,E_FVG1,30,1,23.831051789088818,23.831051789088818,100.0
buy,CDNS,E_FVG5,30,1,23.831051789088818,23.831051789088818,100.0
buy,CDNS,E_Fext,30,0,,,
buy,CDNS,E_OB,30,3,16.863367031189306,13.74030567034373,100.0
buy,CDNS,E_R_FVG1,30,0,,,
buy,CDNS,E_R_FVG5,30,0,,,
buy,CDNS,E_Q_FVG1,30,0,,,
buy,CDNS,E_FVG1_Fx,30,0,,,
buy,CDNS,FVG1_R,30,2,7.794968111610689,7.794968111610689,100.0
sell,CDNS,baseline,30,37,3.5907466681535523,2.1552198127065196,67.56756756756756
sell,CDNS,E,30,7,1.0989359903575309,-1.368849451898666,42.857142857142854
sell,CDNS,E_R,30,2,-3.9024142623385947,-3.9024142623385947,0.0
sell,CDNS,FVG1,30,1,4.401257748966907,4.401257748966907,100.0
sell,CDNS,E_FVG1,30,0,,,
sell,CDNS,E_FVG5,30,0,,,
sell,CDNS,E_Fext,30,0,,,
sell,CDNS,E_OB,30,3,-6.956258818839234,-6.435979072778523,0.0
sell,CDNS,E_R_FVG1,30,0,,,
sell,CDNS,E_R_FVG5,30,0,,,
sell,CDNS,E_Q_FVG1,30,0,,,
sell,CDNS,E_FVG1_Fx,30,0,,,
sell,CDNS,FVG1_R,30,1,4.401257748966907,4.401257748966907,100.0
buy,CDNS,baseline,60,35,13.59063278396251,17.27002772934099,77.14285714285715
buy,CDNS,E,60,6,15.130297668609659,15.706039348128337,83.33333333333334
buy,CDNS,E_R,60,2,22.435138672421125,22.435138672421125,100.0
buy,CDNS,FVG1,60,6,18.143292472080702,15.080927376210877,100.0
buy,CDNS,E_FVG1,60,1,5.868839087104904,5.868839087104904,100.0
buy,CDNS,E_FVG5,60,1,5.868839087104904,5.868839087104904,100.0
buy,CDNS,E_Fext,60,0,,,
buy,CDNS,E_OB,60,3,16.913038810649052,12.000397171495724,100.0
buy,CDNS,E_R_FVG1,60,0,,,
buy,CDNS,E_R_FVG5,60,0,,,
buy,CDNS,E_Q_FVG1,60,0,,,
buy,CDNS,E_FVG1_Fx,60,0,,,
buy,CDNS,FVG1_R,60,2,11.97864206362639,11.97864206362639,100.0
sell,CDNS,baseline,60,37,2.8327523388419373,0.42259184386439713,54.054054054054056
sell,CDNS,E,60,7,1.7926026172688867,-4.788308873539933,42.857142857142854
sell,CDNS,E_R,60,2,-1.8030695190341914,-1.8030695190341914,50.0
sell,CDNS,FVG1,60,1,9.098997352423455,9.098997352423455,100.0
sell,CDNS,E_FVG1,60,0,,,
sell,CDNS,E_FVG5,60,0,,,
sell,CDNS,E_Fext,60,0,,,
sell,CDNS,E_OB,60,3,-8.180425514681406,-7.202802961433669,0.0
sell,CDNS,E_R_FVG1,60,0,,,
sell,CDNS,E_R_FVG5,60,0,,,
sell,CDNS,E_Q_FVG1,60,0,,,
sell,CDNS,E_FVG1_Fx,60,0,,,
sell,CDNS,FVG1_R,60,1,9.098997352423455,9.098997352423455,100.0
buy,CDW,baseline,20,32,3.313785423289461,2.8928090140863367,68.75
buy,CDW,E,20,3,2.236563026103435,1.4244637792905042,66.66666666666666
buy,CDW,E_R,20,1,1.4244637792905042,1.4244637792905042,100.0
buy,CDW,FVG1,20,2,6.794151852558517,6.794151852558517,50.0
buy,CDW,E_FVG1,20,0,,,
buy,CDW,E_FVG5,20,0,,,
buy,CDW,E_Fext,20,2,2.6426126495099007,2.6426126495099007,50.0
buy,CDW,E_OB,20,2,2.6426126495099007,2.6426126495099007,50.0
buy,CDW,E_R_FVG1,20,0,,,
buy,CDW,E_R_FVG5,20,0,,,
buy,CDW,E_Q_FVG1,20,0,,,
buy,CDW,E_FVG1_Fx,20,0,,,
buy,CDW,FVG1_R,20,1,14.713827291864753,14.713827291864753,100.0
sell,CDW,baseline,20,34,5.83083127321917,6.052182070367975,76.47058823529412
sell,CDW,E,20,7,7.393530444232886,9.822785312913327,57.14285714285714
sell,CDW,E_R,20,2,9.186014853398504,9.186014853398504,50.0
sell,CDW,FVG1,20,1,11.974090269301799,11.974090269301799,100.0
sell,CDW,E_FVG1,20,0,,,
sell,CDW,E_FVG5,20,0,,,
sell,CDW,E_Fext,20,2,-0.8001236774605965,-0.8001236774605965,0.0
sell,CDW,E_OB,20,2,4.854556182707962,4.854556182707962,50.0
sell,CDW,E_R_FVG1,20,0,,,
sell,CDW,E_R_FVG5,20,0,,,
sell,CDW,E_Q_FVG1,20,0,,,
sell,CDW,E_FVG1_Fx,20,0,,,
sell,CDW,FVG1_R,20,1,11.974090269301799,11.974090269301799,100.0
buy,CDW,baseline,30,32,5.172789141833288,4.18845624971065,71.875
buy,CDW,E,30,3,5.97364702857401,4.209059879814415,100.0
buy,CDW,E_R,30,1,4.209059879814415,4.209059879814415,100.0
buy,CDW,FVG1,30,2,15.297359333600378,15.297359333600378,100.0
buy,CDW,E_FVG1,30,0,,,
buy,CDW,E_FVG5,30,0,,,
buy,CDW,E_Fext,30,2,6.855940602953808,6.855940602953808,100.0
buy,CDW,E_OB,30,2,6.855940602953808,6.855940602953808,100.0
buy,CDW,E_R_FVG1,30,0,,,
buy,CDW,E_R_FVG5,30,0,,,
buy,CDW,E_Q_FVG1,30,0,,,
buy,CDW,E_FVG1_Fx,30,0,,,
buy,CDW,FVG1_R,30,1,30.140486492261637,30.140486492261637,100.0
sell,CDW,baseline,30,34,5.380733593537363,6.374899773745874,76.47058823529412
sell,CDW,E,30,7,5.2678117954721255,3.8461690776758184,71.42857142857143
sell,CDW,E_R,30,2,9.009911535691383,9.009911535691383,50.0
sell,CDW,FVG1,30,1,8.772297299156854,8.772297299156854,100.0
sell,CDW,E_FVG1,30,0,,,
sell,CDW,E_FVG5,30,0,,,
sell,CDW,E_Fext,30,2,-2.9763866985419436,-2.9763866985419436,50.0
sell,CDW,E_OB,30,2,-0.37380554482356887,-0.37380554482356887,50.0
sell,CDW,E_R_FVG1,30,0,,,
sell,CDW,E_R_FVG5,30,0,,,
sell,CDW,E_Q_FVG1,30,0,,,
sell,CDW,E_FVG1_Fx,30,0,,,
sell,CDW,FVG1_R,30,1,8.772297299156854,8.772297299156854,100.0
buy,CDW,baseline,60,32,4.1626962148662665,6.954935932763977,62.5
buy,CDW,E,60,3,4.680528543404081,2.3945814838584956,66.66666666666666
buy,CDW,E_R,60,1,-5.251568041506529,-5.251568041506529,0.0
buy,CDW,FVG1,60,2,19.55776443575673,19.55776443575673,100.0
buy,CDW,E_FVG1,60,0,,,
buy,CDW,E_FVG5,60,0,,,
buy,CDW,E_Fext,60,2,9.646576835859385,9.646576835859385,100.0
buy,CDW,E_OB,60,2,9.646576835859385,9.646576835859385,100.0
buy,CDW,E_R_FVG1,60,0,,,
buy,CDW,E_R_FVG5,60,0,,,
buy,CDW,E_Q_FVG1,60,0,,,
buy,CDW,E_FVG1_Fx,60,0,,,
buy,CDW,FVG1_R,60,1,26.974383643500293,26.974383643500293,100.0
sell,CDW,baseline,60,34,7.72815830377171,8.759178751730925,85.29411764705883
sell,CDW,E,60,7,5.543242748850025,4.002029780311743,85.71428571428571
sell,CDW,E_R,60,2,10.436746000632645,10.436746000632645,100.0
sell,CDW,FVG1,60,1,19.763254570177864,19.763254570177864,100.0
sell,CDW,E_FVG1,60,0,,,
sell,CDW,E_FVG5,60,0,,,
sell,CDW,E_Fext,60,2,-0.5736350330715387,-0.5736350330715387,50.0
sell,CDW,E_OB,60,2,0.8958232738972898,0.8958232738972898,50.0
sell,CDW,E_R_FVG1,60,0,,,
sell,CDW,E_R_FVG5,60,0,,,
sell,CDW,E_Q_FVG1,60,0,,,
sell,CDW,E_FVG1_Fx,60,0,,,
sell,CDW,FVG1_R,60,1,19.763254570177864,19.763254570177864,100.0
buy,CEG,baseline,20,28,10.837690280279206,6.571775165986391,85.71428571428571
buy,CEG,E,20,2,49.51442802917248,49.51442802917248,100.0
buy,CEG,E_R,20,0,,,
buy,CEG,FVG1,20,2,17.066807826181225,17.066807826181225,50.0
buy,CEG,E_FVG1,20,0,,,
buy,CEG,E_FVG5,20,0,,,
buy,CEG,E_Fext,20,0,,,
buy,CEG,E_OB,20,1,64.93559820097579,64.93559820097579,100.0
buy,CEG,E_R_FVG1,20,0,,,
buy,CEG,E_R_FVG5,20,0,,,
buy,CEG,E_Q_FVG1,20,0,,,
buy,CEG,E_FVG1_Fx,20,0,,,
buy,CEG,FVG1_R,20,1,45.221106847983975,45.221106847983975,100.0
sell,CEG,baseline,20,26,7.705193632126958,8.342891704639303,69.23076923076923
sell,CEG,E,20,3,14.743132089124463,12.360441352801715,100.0
sell,CEG,E_R,20,2,17.652704907586294,17.652704907586294,100.0
sell,CEG,FVG1,20,0,,,
sell,CEG,E_FVG1,20,0,,,
sell,CEG,E_FVG5,20,0,,,
sell,CEG,E_Fext,20,1,22.944968462370873,22.944968462370873,100.0
sell,CEG,E_OB,20,0,,,
sell,CEG,E_R_FVG1,20,0,,,
sell,CEG,E_R_FVG5,20,0,,,
sell,CEG,E_Q_FVG1,20,0,,,
sell,CEG,E_FVG1_Fx,20,0,,,
sell,CEG,FVG1_R,20,0,,,
buy,CEG,baseline,30,28,12.837962715171424,8.723185837453158,75.0
buy,CEG,E,30,2,48.94901210782305,48.94901210782305,100.0
buy,CEG,E_R,30,0,,,
buy,CEG,FVG1,30,2,35.77947871274874,35.77947871274874,50.0
buy,CEG,E_FVG1,30,0,,,
buy,CEG,E_FVG5,30,0,,,
buy,CEG,E_Fext,30,0,,,
buy,CEG,E_OB,30,1,56.06262146093688,56.06262146093688,100.0
buy,CEG,E_R_FVG1,30,0,,,
buy,CEG,E_R_FVG5,30,0,,,
buy,CEG,E_Q_FVG1,30,0,,,
buy,CEG,E_FVG1_Fx,30,0,,,
buy,CEG,FVG1_R,30,1,72.21669483882931,72.21669483882931,100.0
sell,CEG,baseline,30,26,4.740116680119397,3.206087366268791,53.84615384615385
sell,CEG,E,30,3,19.59684986043828,11.003328746763803,100.0
sell,CEG,E_R,30,2,26.347210255402906,26.347210255402906,100.0
sell,CEG,FVG1,30,0,,,
sell,CEG,E_FVG1,30,0,,,
sell,CEG,E_FVG5,30,0,,,
sell,CEG,E_Fext,30,1,41.69109176404201,41.69109176404201,100.0
sell,CEG,E_OB,30,0,,,
sell,CEG,E_R_FVG1,30,0,,,
sell,CEG,E_R_FVG5,30,0,,,
sell,CEG,E_Q_FVG1,30,0,,,
sell,CEG,E_FVG1_Fx,30,0,,,
sell,CEG,FVG1_R,30,0,,,
buy,CEG,baseline,60,28,19.028879069345017,16.379298888171895,71.42857142857143
buy,CEG,E,60,2,17.3495836303969,17.3495836303969,50.0
buy,CEG,E_R,60,0,,,
buy,CEG,FVG1,60,2,63.969131742416266,63.969131742416266,100.0
buy,CEG,E_FVG1,60,0,,,
buy,CEG,E_FVG5,60,0,,,
buy,CEG,E_Fext,60,0,,,
buy,CEG,E_OB,60,1,44.40038911948249,44.40038911948249,100.0
buy,CEG,E_R_FVG1,60,0,,,
buy,CEG,E_R_FVG5,60,0,,,
buy,CEG,E_Q_FVG1,60,0,,,
buy,CEG,E_FVG1_Fx,60,0,,,
buy,CEG,FVG1_R,60,1,79.60276219061642,79.60276219061642,100.0
sell,CEG,baseline,60,26,1.633759350215666,1.8052254121684812,53.84615384615385
sell,CEG,E,60,3,24.75124402072898,16.76064741519239,100.0
sell,CEG,E_R,60,2,29.417629342003806,29.417629342003806,100.0
sell,CEG,FVG1,60,0,,,
sell,CEG,E_FVG1,60,0,,,
sell,CEG,E_FVG5,60,0,,,
sell,CEG,E_Fext,60,1,42.074611268815225,42.074611268815225,100.0
sell,CEG,E_OB,60,0,,,
sell,CEG,E_R_FVG1,60,0,,,
sell,CEG,E_R_FVG5,60,0,,,
sell,CEG,E_Q_FVG1,60,0,,,
sell,CEG,E_FVG1_Fx,60,0,,,
sell,CEG,FVG1_R,60,0,,,
buy,CF,baseline,20,32,7.158845129286204,5.474310236667643,81.25
buy,CF,E,20,4,6.240876507924083,5.504318084563129,75.0
buy,CF,E_R,20,2,3.8423081083757378,3.8423081083757378,50.0
buy,CF,FVG1,20,4,11.199416723256425,11.443472302932808,100.0
buy,CF,E_FVG1,20,1,15.23905342510121,15.23905342510121,100.0
buy,CF,E_FVG5,20,1,15.23905342510121,15.23905342510121,100.0
buy,CF,E_Fext,20,1,8.968799779282612,8.968799779282612,100.0
buy,CF,E_OB,20,4,6.240876507924083,5.504318084563129,75.0
buy,CF,E_R_FVG1,20,0,,,
buy,CF,E_R_FVG5,20,0,,,
buy,CF,E_Q_FVG1,20,0,,,
buy,CF,E_FVG1_Fx,20,0,,,
buy,CF,FVG1_R,20,1,7.647891180764406,7.647891180764406,100.0
sell,CF,baseline,20,30,7.717948695959273,8.084704749653719,83.33333333333334
sell,CF,E,20,4,15.757354531678146,14.473964468254717,100.0
sell,CF,E_R,20,2,19.157026981326133,19.157026981326133,100.0
sell,CF,FVG1,20,2,8.054363147092545,8.054363147092545,100.0
sell,CF,E_FVG1,20,0,,,
sell,CF,E_FVG5,20,0,,,
sell,CF,E_Fext,20,0,,,
sell,CF,E_OB,20,1,14.663875859819628,14.663875859819628,100.0
sell,CF,E_R_FVG1,20,0,,,
sell,CF,E_R_FVG5,20,0,,,
sell,CF,E_Q_FVG1,20,0,,,
sell,CF,E_FVG1_Fx,20,0,,,
sell,CF,FVG1_R,20,0,,,
buy,CF,baseline,30,32,8.26964058084283,6.616235883648345,65.625
buy,CF,E,30,4,11.36126330134265,12.126590858033392,75.0
buy,CF,E_R,30,2,4.75595713013088,4.75595713013088,50.0
buy,CF,FVG1,30,4,13.929064991200413,13.469867707196153,75.0
buy,CF,E_FVG1,30,1,22.72576123398275,22.72576123398275,100.0
buy,CF,E_FVG5,30,1,22.72576123398275,22.72576123398275,100.0
buy,CF,E_Fext,30,1,11.045804004940697,11.045804004940697,100.0
buy,CF,E_OB,30,4,11.36126330134265,12.126590858033392,75.0
buy,CF,E_R_FVG1,30,0,,,
buy,CF,E_R_FVG5,30,0,,,
buy,CF,E_Q_FVG1,30,0,,,
buy,CF,E_FVG1_Fx,30,0,,,
buy,CF,FVG1_R,30,1,-2.481980452627509,-2.481980452627509,0.0
sell,CF,baseline,30,30,6.99947918404714,9.529942820881217,76.66666666666667
sell,CF,E,30,4,12.101624354117678,9.829987769766596,100.0
sell,CF,E_R,30,2,14.65869333472687,14.65869333472687,100.0
sell,CF,FVG1,30,2,13.443887261213012,13.443887261213012,100.0
sell,CF,E_FVG1,30,0,,,
sell,CF,E_FVG5,30,0,,,
sell,CF,E_Fext,30,0,,,
sell,CF,E_OB,30,1,19.33004481429043,19.33004481429043,100.0
sell,CF,E_R_FVG1,30,0,,,
sell,CF,E_R_FVG5,30,0,,,
sell,CF,E_Q_FVG1,30,0,,,
sell,CF,E_FVG1_Fx,30,0,,,
sell,CF,FVG1_R,30,0,,,
buy,CF,baseline,60,32,13.402557912536615,5.873502190396927,71.875
buy,CF,E,60,4,14.654192531736493,18.62823755727097,75.0
buy,CF,E_R,60,2,3.150380400184335,3.150380400184335,50.0
buy,CF,FVG1,60,4,14.86851196727465,15.75924244731641,75.0
buy,CF,E_FVG1,60,1,25.679057626456924,25.679057626456924,100.0
buy,CF,E_FVG5,60,1,25.679057626456924,25.679057626456924,100.0
buy,CF,E_Fext,60,1,11.57741748808502,11.57741748808502,100.0
buy,CF,E_OB,60,4,14.654192531736493,18.62823755727097,75.0
buy,CF,E_R_FVG1,60,0,,,
buy,CF,E_R_FVG5,60,0,,,
buy,CF,E_Q_FVG1,60,0,,,
buy,CF,E_FVG1_Fx,60,0,,,
buy,CF,FVG1_R,60,1,5.839427268175897,5.839427268175897,100.0
sell,CF,baseline,60,30,5.686339208362397,9.425856668182991,70.0
sell,CF,E,60,4,17.033156118308415,15.112425100051347,100.0
sell,CF,E_R,60,2,18.95388713656548,18.95388713656548,100.0
sell,CF,FVG1,60,2,22.596888872912274,22.596888872912274,100.0
sell,CF,E_FVG1,60,0,,,
sell,CF,E_FVG5,60,0,,,
sell,CF,E_Fext,60,0,,,
sell,CF,E_OB,60,1,25.082570388676718,25.082570388676718,100.0
sell,CF,E_R_FVG1,60,0,,,
sell,CF,E_R_FVG5,60,0,,,
sell,CF,E_Q_FVG1,60,0,,,
sell,CF,E_FVG1_Fx,60,0,,,
sell,CF,FVG1_R,60,0,,,
buy,CFG,baseline,20,34,7.927637881746976,9.385467998687421,79.41176470588235
buy,CFG,E,20,3,10.152252484510717,10.334686706439388,100.0
buy,CFG,E_R,20,0,,,
buy,CFG,FVG1,20,6,9.901663536851723,12.378927228999327,83.33333333333334
buy,CFG,E_FVG1,20,0,,,
buy,CFG,E_FVG5,20,0,,,
buy,CFG,E_Fext,20,1,2.5763061764754185,2.5763061764754185,100.0
buy,CFG,E_OB,20,3,10.152252484510717,10.334686706439388,100.0
buy,CFG,E_R_FVG1,20,0,,,
buy,CFG,E_R_FVG5,20,0,,,
buy,CFG,E_Q_FVG1,20,0,,,
buy,CFG,E_FVG1_Fx,20,0,,,
buy,CFG,FVG1_R,20,3,4.289774638488707,10.524194394586457,66.66666666666666
sell,CFG,baseline,20,31,6.399407649197522,7.15823966962055,93.54838709677419
sell,CFG,E,20,4,6.944901198239015,6.66156399917403,100.0
sell,CFG,E_R,20,3,7.909423133674653,8.64028036022971,100.0
sell,CFG,FVG1,20,0,,,
sell,CFG,E_FVG1,20,0,,,
sell,CFG,E_FVG5,20,0,,,
sell,CFG,E_Fext,20,1,4.051335391932104,4.051335391932104,100.0
sell,CFG,E_OB,20,2,6.345807876080906,6.345807876080906,100.0
sell,CFG,E_R_FVG1,20,0,,,
sell,CFG,E_R_FVG5,20,0,,,
sell,CFG,E_Q_FVG1,20,0,,,
sell,CFG,E_FVG1_Fx,20,0,,,
sell,CFG,FVG1_R,20,0,,,
buy,CFG,baseline,30,34,8.86282059740878,6.577552770262139,76.47058823529412
buy,CFG,E,30,3,12.885230537839133,3.462063761026134,100.0
buy,CFG,E_R,30,0,,,
buy,CFG,FVG1,30,6,9.686341385004011,6.804876882779401,83.33333333333334
buy,CFG,E_FVG1,30,0,,,
buy,CFG,E_FVG5,30,0,,,
buy,CFG,E_Fext,30,1,3.444427983021777,3.444427983021777,100.0
buy,CFG,E_OB,30,3,12.885230537839133,3.462063761026134,100.0
buy,CFG,E_R_FVG1,30,0,,,
buy,CFG,E_R_FVG5,30,0,,,
buy,CFG,E_Q_FVG1,30,0,,,
buy,CFG,E_FVG1_Fx,30,0,,,
buy,CFG,FVG1_R,30,3,7.086328724320481,5.161287581174504,66.66666666666666
sell,CFG,baseline,30,31,4.847445010031051,4.973450754569882,64.51612903225806
sell,CFG,E,30,4,3.520334142179361,3.5705761897737793,75.0
sell,CFG,E_R,30,3,0.3035824923740889,0.029134775189653583,66.66666666666666
sell,CFG,FVG1,30,0,,,
sell,CFG,E_FVG1,30,0,,,
sell,CFG,E_FVG5,30,0,,,
sell,CFG,E_Fext,30,1,13.170589091595176,13.170589091595176,100.0
sell,CFG,E_OB,30,2,3.470092094584942,3.470092094584942,50.0
sell,CFG,E_R_FVG1,30,0,,,
sell,CFG,E_R_FVG5,30,0,,,
sell,CFG,E_Q_FVG1,30,0,,,
sell,CFG,E_FVG1_Fx,30,0,,,
sell,CFG,FVG1_R,30,0,,,
buy,CFG,baseline,60,34,11.436965927868346,10.696242453547729,79.41176470588235
buy,CFG,E,60,3,16.551684968608168,19.90960434222402,66.66666666666666
buy,CFG,E_R,60,0,,,
buy,CFG,FVG1,60,6,16.864172671736785,17.124989049185665,83.33333333333334
buy,CFG,E_FVG1,60,0,,,
buy,CFG,E_FVG5,60,0,,,
buy,CFG,E_Fext,60,1,19.90960434222402,19.90960434222402,100.0
buy,CFG,E_OB,60,3,16.551684968608168,19.90960434222402,66.66666666666666
buy,CFG,E_R_FVG1,60,0,,,
buy,CFG,E_R_FVG5,60,0,,,
buy,CFG,E_Q_FVG1,60,0,,,
buy,CFG,E_FVG1_Fx,60,0,,,
buy,CFG,FVG1_R,60,3,19.2778701310443,25.014694356517264,66.66666666666666
